seed,task,split,episode,constraint_density,novelty,lag,human_motion,contact_mode,sensor_noise,recoverability,hazard_probability,boundary_label,unsafe_action_pressure
9,unstable_stack_insertion,actuator_lag_shift,4,0.445028,0.079654,0.261116,0.188356,0.769688,0.130489,0.241783,0.607113,0,0.929695
9,unstable_stack_insertion,actuator_lag_shift,5,0.526772,0.130831,0.265410,0.170333,0.754191,0.029273,0.199468,0.860727,0,0.777221
9,unstable_stack_insertion,actuator_lag_shift,6,0.542675,0.074207,0.318106,0.204558,0.728901,0.087842,0.323272,0.795660,1,0.826023
9,unstable_stack_insertion,actuator_lag_shift,7,0.530354,0.064709,0.295908,0.147649,0.786415,0.131885,0.290663,0.759754,0,0.951127
9,unstable_stack_insertion,actuator_lag_shift,8,0.489457,0.091672,0.297638,0.232904,0.756959,0.102187,0.236148,0.828102,0,0.719489
9,unstable_stack_insertion,actuator_lag_shift,9,0.549503,0.089276,0.253623,0.195402,0.617900,0.087246,0.306930,0.706677,1,1.000000
9,unstable_stack_insertion,actuator_lag_shift,10,0.544544,0.047487,0.269301,0.143123,0.637869,0.085224,0.204429,0.775850,0,1.000000
9,unstable_stack_insertion,actuator_lag_shift,11,0.560585,0.069557,0.303389,0.201326,0.717957,0.094422,0.233225,0.810663,1,1.000000
9,unstable_stack_insertion,actuator_lag_shift,12,0.534336,0.091489,0.268784,0.193058,0.738120,0.097705,0.237157,0.773224,1,0.816183
9,unstable_stack_insertion,actuator_lag_shift,13,0.582276,0.134284,0.316228,0.187397,0.745184,0.095030,0.246753,0.869707,1,1.000000
9,unstable_stack_insertion,actuator_lag_shift,14,0.512842,0.014345,0.292751,0.197432,0.786684,0.068707,0.186464,0.744536,1,0.847356
9,unstable_stack_insertion,actuator_lag_shift,15,0.566854,0.152373,0.272585,0.252304,0.638984,0.057553,0.229994,0.804261,1,1.000000
9,unstable_stack_insertion,actuator_lag_shift,16,0.496487,0.046389,0.271381,0.179554,0.717596,0.086820,0.293224,0.753587,0,0.946202
9,unstable_stack_insertion,actuator_lag_shift,17,0.451227,0.111566,0.260966,0.187817,0.736797,0.037370,0.192414,0.744606,0,0.899890
9,unstable_stack_insertion,actuator_lag_shift,18,0.513744,0.134379,0.288111,0.229765,0.696529,0.060188,0.231646,0.721415,1,0.899142
9,unstable_stack_insertion,actuator_lag_shift,19,0.490818,0.063617,0.279167,0.243668,0.780674,0.087119,0.248142,0.727646,1,0.777979
9,unstable_stack_insertion,actuator_lag_shift,20,0.531096,0.110044,0.259823,0.180737,0.680683,0.096933,0.241809,0.712954,1,0.835994
9,unstable_stack_insertion,actuator_lag_shift,21,0.528969,0.096320,0.258873,0.224616,0.694413,0.093340,0.255800,0.763426,0,0.993086
9,unstable_stack_insertion,actuator_lag_shift,22,0.617192,0.081409,0.264810,0.131977,0.673003,0.106693,0.244680,0.769193,1,1.000000
9,unstable_stack_insertion,actuator_lag_shift,23,0.522790,0.126056,0.285287,0.196464,0.617799,0.069900,0.250289,0.690831,1,0.742035
9,unstable_stack_insertion,actuator_lag_shift,24,0.489274,0.087395,0.318783,0.234860,0.711419,0.106631,0.233984,0.672320,0,0.818411
9,unstable_stack_insertion,actuator_lag_shift,25,0.522710,0.130347,0.284638,0.226796,0.659733,0.085450,0.197139,0.804710,0,1.000000
9,unstable_stack_insertion,actuator_lag_shift,26,0.532566,0.063195,0.289110,0.255243,0.753060,0.066625,0.267618,0.706509,1,0.828850
9,unstable_stack_insertion,actuator_lag_shift,27,0.489618,0.073881,0.308573,0.167373,0.696274,0.049869,0.238615,0.680372,1,0.989694
9,unstable_stack_insertion,actuator_lag_shift,28,0.569840,0.034516,0.289777,0.168129,0.705472,0.098038,0.273865,0.705345,1,0.783097
9,unstable_stack_insertion,actuator_lag_shift,29,0.501551,0.007263,0.293284,0.203247,0.724453,0.082380,0.249082,0.808466,1,0.863360
9,unstable_stack_insertion,actuator_lag_shift,30,0.584796,0.158775,0.284443,0.253587,0.637634,0.082746,0.258682,0.897473,1,1.000000
9,unstable_stack_insertion,actuator_lag_shift,31,0.538809,0.057264,0.285089,0.177260,0.831650,0.079524,0.245853,0.893112,1,0.918046
9,unstable_stack_insertion,human_motion_shift,0,0.434664,0.085538,0.098582,0.444100,0.818611,0.100518,0.301080,0.775976,1,0.958389
9,unstable_stack_insertion,human_motion_shift,1,0.564712,0.138231,0.153004,0.395607,0.762754,0.027825,0.256026,0.824283,1,0.878664
9,unstable_stack_insertion,human_motion_shift,2,0.514213,0.224427,0.080360,0.353888,0.592381,0.121251,0.249893,0.706231,0,0.881041
9,unstable_stack_insertion,human_motion_shift,3,0.508656,0.057106,0.101741,0.316457,0.770183,0.116110,0.312827,0.742152,1,1.000000
9,unstable_stack_insertion,human_motion_shift,4,0.519661,0.079579,0.087028,0.401915,0.687147,0.081901,0.322318,0.645980,1,0.909068
9,unstable_stack_insertion,human_motion_shift,5,0.463034,0.046857,0.073928,0.454852,0.710179,0.085080,0.321873,0.607709,1,1.000000
9,unstable_stack_insertion,human_motion_shift,6,0.530928,0.108414,0.076791,0.430316,0.697293,0.095850,0.235467,0.848712,1,1.000000
9,unstable_stack_insertion,human_motion_shift,7,0.476743,0.079668,0.063992,0.439588,0.685912,0.102354,0.265161,0.757219,1,0.900626
9,unstable_stack_insertion,human_motion_shift,8,0.453482,0.071894,0.081017,0.497774,0.690588,0.081630,0.279786,0.708891,1,0.915829
9,unstable_stack_insertion,human_motion_shift,9,0.603404,0.050184,0.099991,0.402559,0.683054,0.097344,0.296177,0.721728,0,1.000000
9,unstable_stack_insertion,human_motion_shift,10,0.463031,0.033083,0.100169,0.404814,0.763008,0.080042,0.346459,0.754173,0,0.846426
9,unstable_stack_insertion,human_motion_shift,11,0.504632,0.095967,0.101655,0.418699,0.740231,0.071638,0.226464,0.730121,0,1.000000
9,unstable_stack_insertion,human_motion_shift,12,0.547587,0.065814,0.085046,0.443940,0.685261,0.104578,0.256714,0.832914,1,0.925015
9,unstable_stack_insertion,human_motion_shift,13,0.517023,0.080205,0.094247,0.408879,0.649664,0.069147,0.302666,0.804865,1,1.000000
9,unstable_stack_insertion,human_motion_shift,14,0.451618,0.069742,0.095833,0.361534,0.752649,0.082928,0.286789,0.767010,0,0.951485
9,unstable_stack_insertion,human_motion_shift,15,0.596517,0.066192,0.064317,0.386295,0.661980,0.109968,0.225609,0.702481,0,0.704902
9,unstable_stack_insertion,human_motion_shift,16,0.484642,0.104025,0.106890,0.435023,0.707819,0.060279,0.272503,0.728534,1,0.945053
9,unstable_stack_insertion,human_motion_shift,17,0.501155,0.000000,0.129375,0.453810,0.664142,0.115641,0.312071,0.711621,0,1.000000
9,unstable_stack_insertion,human_motion_shift,18,0.469882,0.145104,0.083027,0.399401,0.667740,0.113215,0.296319,0.904351,1,1.000000
9,unstable_stack_insertion,human_motion_shift,19,0.500347,0.086824,0.030483,0.391033,0.716566,0.103938,0.276720,0.653017,1,0.820925
9,unstable_stack_insertion,human_motion_shift,20,0.533083,0.113500,0.057509,0.377803,0.709825,0.093807,0.273276,0.786190,0,0.975310
9,unstable_stack_insertion,human_motion_shift,21,0.547202,0.076279,0.050031,0.389399,0.739967,0.114238,0.288496,0.745037,1,0.762076
9,unstable_stack_insertion,human_motion_shift,22,0.514426,0.079917,0.104867,0.383555,0.708151,0.110283,0.282357,0.692959,0,1.000000
9,unstable_stack_insertion,human_motion_shift,23,0.488511,0.080243,0.059084,0.434680,0.710432,0.057463,0.261953,0.777379,1,0.889956
9,unstable_stack_insertion,human_motion_shift,24,0.487618,0.025451,0.066064,0.491392,0.723575,0.106437,0.327207,0.619657,0,0.698660
9,unstable_stack_insertion,human_motion_shift,25,0.438406,0.078553,0.058920,0.356585,0.744547,0.118962,0.308451,0.743327,0,0.880333
9,unstable_stack_insertion,human_motion_shift,26,0.540762,0.096392,0.079609,0.451634,0.776475,0.070210,0.288452,0.822123,1,0.998924
9,unstable_stack_insertion,human_motion_shift,27,0.500479,0.061488,0.073234,0.474344,0.740279,0.099495,0.306688,0.809009,1,0.945046
9,unstable_stack_insertion,human_motion_shift,28,0.509362,0.124217,0.071482,0.398452,0.695415,0.136735,0.245129,0.823014,0,0.989548
9,unstable_stack_insertion,human_motion_shift,29,0.575477,0.048803,0.079544,0.507281,0.701209,0.105125,0.315086,0.633614,0,0.862265
9,unstable_stack_insertion,human_motion_shift,30,0.484325,0.101704,0.088922,0.427906,0.831816,0.112114,0.252106,0.723965,1,0.845349
9,unstable_stack_insertion,human_motion_shift,31,0.521590,0.062196,0.065866,0.412287,0.678233,0.115517,0.280956,0.689019,0,0.810684
9,unstable_stack_insertion,contact_mode_shift,0,0.508943,0.104771,0.100047,0.159903,0.980000,0.091719,0.182544,0.854862,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,1,0.560647,0.110368,0.063467,0.228164,0.905173,0.091496,0.241715,0.772970,0,1.000000
9,unstable_stack_insertion,contact_mode_shift,2,0.492404,0.117381,0.075151,0.201497,0.922251,0.100026,0.321721,0.795182,1,0.923051
9,unstable_stack_insertion,contact_mode_shift,3,0.579586,0.054425,0.056542,0.240458,0.980000,0.086499,0.235939,0.727575,1,0.983433
9,unstable_stack_insertion,contact_mode_shift,4,0.482988,0.101496,0.083497,0.176360,0.955916,0.116105,0.250641,0.801970,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,5,0.538278,0.072604,0.068957,0.171961,0.885258,0.090570,0.229032,0.773021,1,0.903015
9,unstable_stack_insertion,contact_mode_shift,6,0.563841,0.086748,0.083974,0.211189,0.980000,0.114385,0.336738,0.737987,1,0.840551
9,unstable_stack_insertion,contact_mode_shift,7,0.473758,0.091819,0.086868,0.144626,0.980000,0.078919,0.180533,0.820984,1,0.950563
9,unstable_stack_insertion,contact_mode_shift,8,0.529794,0.083614,0.039789,0.154073,0.980000,0.104420,0.331423,0.753175,1,0.982495
9,unstable_stack_insertion,contact_mode_shift,9,0.503571,0.059992,0.065465,0.167755,0.944135,0.149990,0.179270,0.646326,1,0.837474
9,unstable_stack_insertion,contact_mode_shift,10,0.613613,0.121341,0.077436,0.135425,0.957733,0.119520,0.261355,0.804670,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,11,0.557388,0.069745,0.070912,0.214445,0.955831,0.094008,0.211754,0.802136,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,12,0.515702,0.090570,0.043387,0.123365,0.980000,0.101507,0.206736,0.790353,0,0.951120
9,unstable_stack_insertion,contact_mode_shift,13,0.507119,0.082057,0.093946,0.116942,0.975887,0.091790,0.255541,0.762737,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,14,0.484078,0.108754,0.102218,0.194489,0.980000,0.108506,0.222958,0.744073,1,0.797003
9,unstable_stack_insertion,contact_mode_shift,15,0.525745,0.071154,0.072551,0.250762,0.916376,0.056989,0.237034,0.844363,1,0.948801
9,unstable_stack_insertion,contact_mode_shift,16,0.520923,0.078199,0.076172,0.151422,0.980000,0.107780,0.218817,0.786483,0,0.991832
9,unstable_stack_insertion,contact_mode_shift,17,0.586348,0.148468,0.125729,0.211595,0.922573,0.062691,0.252208,0.851509,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,18,0.509784,0.104064,0.065180,0.178479,0.970143,0.107808,0.254335,0.780013,0,1.000000
9,unstable_stack_insertion,contact_mode_shift,19,0.474628,0.138708,0.069007,0.212080,0.930457,0.042434,0.238579,0.645065,1,0.925496
9,unstable_stack_insertion,contact_mode_shift,20,0.511868,0.155989,0.104778,0.177324,0.980000,0.104908,0.246477,0.814234,1,0.846041
9,unstable_stack_insertion,contact_mode_shift,21,0.570214,0.102032,0.084356,0.185118,0.980000,0.122522,0.342392,0.817283,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,22,0.548619,0.152445,0.073991,0.164403,0.956714,0.105159,0.259326,0.843246,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,23,0.613258,0.083323,0.056756,0.233088,0.958335,0.099309,0.275269,0.833517,1,0.962363
9,unstable_stack_insertion,contact_mode_shift,24,0.478362,0.125063,0.000000,0.242057,0.980000,0.050941,0.221965,0.777351,0,1.000000
9,unstable_stack_insertion,contact_mode_shift,25,0.497221,0.139287,0.050680,0.187578,0.966360,0.115001,0.281548,0.831661,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,26,0.550613,0.102705,0.083352,0.189538,0.980000,0.131030,0.275810,0.719642,1,0.956533
9,unstable_stack_insertion,contact_mode_shift,27,0.541677,0.115676,0.071080,0.201513,0.960833,0.097720,0.273688,0.833791,1,0.972824
9,unstable_stack_insertion,contact_mode_shift,28,0.531972,0.115000,0.088038,0.184548,0.980000,0.088434,0.260070,0.769235,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,29,0.547106,0.074278,0.114875,0.189850,0.980000,0.129757,0.247532,0.864093,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,30,0.564155,0.144786,0.051669,0.200269,0.977948,0.103414,0.327927,0.879497,1,1.000000
9,unstable_stack_insertion,contact_mode_shift,31,0.515008,0.080517,0.100090,0.181899,0.980000,0.068121,0.220533,0.725137,1,0.833121
9,unstable_stack_insertion,low_signal_high_risk_shift,0,0.624226,0.258640,0.202958,0.368082,0.872704,0.300965,0.151561,0.869337,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,1,0.616535,0.211400,0.161237,0.375555,0.914601,0.278229,0.211055,0.854895,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,2,0.569896,0.199294,0.178130,0.343187,0.938035,0.219837,0.168799,0.853330,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,3,0.621668,0.249893,0.155584,0.315997,0.892206,0.252632,0.210018,0.816707,1,0.843895
9,unstable_stack_insertion,low_signal_high_risk_shift,4,0.672217,0.220727,0.155478,0.364911,0.880605,0.285823,0.232014,0.856486,1,0.989015
9,unstable_stack_insertion,low_signal_high_risk_shift,5,0.705923,0.228460,0.173832,0.331660,0.816188,0.253877,0.215486,0.877147,0,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,6,0.698301,0.242215,0.170697,0.325689,0.839309,0.276062,0.195295,0.873609,1,0.882702
9,unstable_stack_insertion,low_signal_high_risk_shift,7,0.729008,0.194296,0.205676,0.373229,0.880354,0.235498,0.222642,0.880927,1,0.980300
9,unstable_stack_insertion,low_signal_high_risk_shift,8,0.651757,0.194286,0.136323,0.321636,0.926236,0.218892,0.203565,0.826725,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,9,0.594044,0.259233,0.152006,0.400214,0.836863,0.266772,0.229560,0.895663,1,0.923814
9,unstable_stack_insertion,low_signal_high_risk_shift,10,0.619808,0.282158,0.238507,0.345514,0.863462,0.291092,0.232555,0.817134,0,0.935690
9,unstable_stack_insertion,low_signal_high_risk_shift,11,0.690448,0.228463,0.168900,0.324101,0.765972,0.249486,0.263305,0.897425,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,12,0.771016,0.212713,0.122258,0.379663,0.894340,0.301545,0.194158,0.897063,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,13,0.635775,0.254046,0.198700,0.318669,0.813418,0.262689,0.195744,0.816422,1,0.874960
9,unstable_stack_insertion,low_signal_high_risk_shift,14,0.723062,0.275286,0.122396,0.346982,0.810582,0.222544,0.223914,0.881206,1,0.993705
9,unstable_stack_insertion,low_signal_high_risk_shift,15,0.677760,0.233482,0.163392,0.370050,0.758803,0.245820,0.182576,0.806729,0,0.909862
9,unstable_stack_insertion,low_signal_high_risk_shift,16,0.669420,0.241493,0.190790,0.294248,0.797280,0.232229,0.222510,0.785641,0,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,17,0.662684,0.255820,0.177170,0.271892,0.879181,0.249877,0.294029,0.817750,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,18,0.625235,0.200386,0.153454,0.410559,0.812678,0.289455,0.156048,0.902174,1,0.849197
9,unstable_stack_insertion,low_signal_high_risk_shift,19,0.641708,0.267863,0.226376,0.381658,0.858461,0.245437,0.181162,0.868582,0,0.984170
9,unstable_stack_insertion,low_signal_high_risk_shift,20,0.702985,0.292926,0.158854,0.347571,0.897277,0.244183,0.237269,0.891067,1,0.946192
9,unstable_stack_insertion,low_signal_high_risk_shift,21,0.674485,0.253330,0.236213,0.377342,0.799721,0.304161,0.203760,0.804869,1,0.914071
9,unstable_stack_insertion,low_signal_high_risk_shift,22,0.715915,0.249995,0.174837,0.317293,0.899887,0.263305,0.188171,0.867468,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,23,0.623700,0.240733,0.196582,0.354359,0.820128,0.227848,0.209168,0.799595,0,0.940761
9,unstable_stack_insertion,low_signal_high_risk_shift,24,0.661699,0.239149,0.175138,0.305330,0.947253,0.245723,0.209159,0.870112,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,25,0.662629,0.248127,0.218854,0.398592,0.980000,0.251844,0.190738,0.930944,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,26,0.748691,0.287942,0.148181,0.301161,0.834314,0.280276,0.195771,0.836099,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,27,0.677053,0.180749,0.208321,0.383109,0.815447,0.224132,0.156055,0.851397,1,0.792453
9,unstable_stack_insertion,low_signal_high_risk_shift,28,0.719963,0.238584,0.147205,0.312970,0.832884,0.263670,0.215538,0.949366,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,29,0.789945,0.273274,0.166208,0.344237,0.950220,0.268311,0.212066,0.911322,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,30,0.623569,0.284020,0.149462,0.327835,0.939343,0.260713,0.216290,0.843557,1,1.000000
9,unstable_stack_insertion,low_signal_high_risk_shift,31,0.608354,0.155507,0.193035,0.305536,0.834063,0.263038,0.229385,0.850053,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,0,0.605086,0.203277,0.220634,0.302699,0.887736,0.192364,0.180095,0.863299,1,0.818204
9,unstable_stack_insertion,combined_safety_stress,1,0.631472,0.252978,0.218537,0.361323,0.940850,0.174315,0.180608,0.873379,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,2,0.571418,0.281844,0.214844,0.382678,0.819534,0.118717,0.250435,0.759757,0,1.000000
9,unstable_stack_insertion,combined_safety_stress,3,0.598642,0.232878,0.238744,0.327568,0.908225,0.243378,0.225560,0.915848,1,0.831653
9,unstable_stack_insertion,combined_safety_stress,4,0.604701,0.254865,0.219832,0.374211,0.866593,0.230022,0.209107,0.814173,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,5,0.669466,0.221940,0.259216,0.304485,0.977695,0.233505,0.210871,0.827933,0,1.000000
9,unstable_stack_insertion,combined_safety_stress,6,0.681516,0.268636,0.255510,0.288802,0.912280,0.235012,0.169753,0.847019,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,7,0.642929,0.211442,0.236553,0.383617,0.860848,0.219189,0.169284,0.856130,0,0.978296
9,unstable_stack_insertion,combined_safety_stress,8,0.627379,0.240476,0.193430,0.351598,0.920012,0.174108,0.224061,0.836750,1,0.994541
9,unstable_stack_insertion,combined_safety_stress,9,0.669743,0.236892,0.237215,0.394956,0.919426,0.198459,0.258670,0.850469,1,0.912431
9,unstable_stack_insertion,combined_safety_stress,10,0.649444,0.251594,0.305431,0.363447,0.873277,0.193432,0.153015,0.839168,1,0.994766
9,unstable_stack_insertion,combined_safety_stress,11,0.719814,0.209031,0.228736,0.346606,0.889505,0.160290,0.225929,0.921912,1,0.827228
9,unstable_stack_insertion,combined_safety_stress,12,0.682425,0.236311,0.243106,0.373018,0.892623,0.206191,0.169674,0.904278,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,13,0.649445,0.194422,0.249791,0.364394,0.915763,0.164731,0.199122,0.871114,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,14,0.626613,0.230086,0.238786,0.297581,0.891109,0.171624,0.190265,0.734482,0,0.803205
9,unstable_stack_insertion,combined_safety_stress,15,0.652053,0.251010,0.232354,0.295492,0.921162,0.205980,0.161952,0.889808,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,16,0.683926,0.258904,0.257743,0.274240,0.910750,0.182638,0.187416,0.864650,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,17,0.621716,0.195323,0.259833,0.352798,0.980000,0.193957,0.243335,0.765939,1,0.920513
9,unstable_stack_insertion,combined_safety_stress,18,0.667778,0.207658,0.183119,0.260396,0.938401,0.208052,0.139083,0.863653,0,1.000000
9,unstable_stack_insertion,combined_safety_stress,19,0.599070,0.263122,0.240662,0.343366,0.937727,0.204325,0.179813,0.904023,1,0.999910
9,unstable_stack_insertion,combined_safety_stress,20,0.605445,0.239322,0.242011,0.329343,0.877168,0.218650,0.196792,0.890047,0,1.000000
9,unstable_stack_insertion,combined_safety_stress,21,0.660444,0.227002,0.247024,0.296890,0.903456,0.159154,0.226274,0.913289,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,22,0.663867,0.233455,0.248445,0.333098,0.791353,0.204074,0.287183,0.840540,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,23,0.646631,0.248402,0.215962,0.366697,0.892144,0.212700,0.244888,0.819706,1,0.863026
9,unstable_stack_insertion,combined_safety_stress,24,0.694109,0.213884,0.252629,0.302033,0.896069,0.201330,0.207389,0.818802,1,0.983794
9,unstable_stack_insertion,combined_safety_stress,25,0.666330,0.274699,0.208136,0.347071,0.907955,0.214907,0.227186,0.866187,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,26,0.670302,0.307614,0.224213,0.269715,0.903553,0.175491,0.194161,0.870756,1,0.958656
9,unstable_stack_insertion,combined_safety_stress,27,0.653995,0.234178,0.253880,0.379466,0.801391,0.158354,0.209956,0.872791,0,1.000000
9,unstable_stack_insertion,combined_safety_stress,28,0.715212,0.244336,0.251411,0.400181,0.904530,0.194070,0.171738,0.863358,1,0.957777
9,unstable_stack_insertion,combined_safety_stress,29,0.621134,0.293564,0.193650,0.286056,0.883562,0.242033,0.149329,0.842595,0,1.000000
9,unstable_stack_insertion,combined_safety_stress,30,0.619845,0.224350,0.273765,0.325329,0.924590,0.247216,0.192999,0.880852,1,1.000000
9,unstable_stack_insertion,combined_safety_stress,31,0.648536,0.235263,0.265359,0.400604,0.908886,0.232242,0.202005,0.897496,1,1.000000
9,contact_rich_door_push,nominal_safety,0,0.292375,0.035991,0.025403,0.186028,0.727790,0.000000,0.340716,0.436858,0,0.693947
9,contact_rich_door_push,nominal_safety,1,0.401784,0.025854,0.037871,0.269239,0.781619,0.000000,0.433340,0.632309,1,0.721130
9,contact_rich_door_push,nominal_safety,2,0.343637,0.023604,0.014999,0.263923,0.742371,0.000000,0.364398,0.558592,0,0.770225
9,contact_rich_door_push,nominal_safety,3,0.469959,0.018045,0.000000,0.233973,0.865836,0.000000,0.415230,0.680140,0,0.926628
9,contact_rich_door_push,nominal_safety,4,0.406114,0.011994,0.000000,0.310789,0.791934,0.030519,0.344007,0.821894,1,0.819708
9,contact_rich_door_push,nominal_safety,5,0.401246,0.000000,0.006285,0.167550,0.761853,0.009180,0.354481,0.493028,0,0.717594
9,contact_rich_door_push,nominal_safety,6,0.388210,0.006575,0.019436,0.202411,0.763363,0.000000,0.354940,0.597343,1,0.861194
9,contact_rich_door_push,nominal_safety,7,0.414546,0.009705,0.000000,0.193854,0.717294,0.000000,0.413753,0.740156,0,1.000000
9,contact_rich_door_push,nominal_safety,8,0.397026,0.000000,0.000000,0.194323,0.742798,0.000000,0.391247,0.793067,0,0.929003
9,contact_rich_door_push,nominal_safety,9,0.394682,0.000000,0.000000,0.272813,0.749130,0.015624,0.428274,0.499385,0,0.924869
9,contact_rich_door_push,nominal_safety,10,0.445133,0.000000,0.002671,0.204967,0.809347,0.000000,0.331152,0.736315,0,1.000000
9,contact_rich_door_push,nominal_safety,11,0.295780,0.011646,0.041201,0.136216,0.764458,0.000000,0.387391,0.592950,1,0.625671
9,contact_rich_door_push,nominal_safety,12,0.342490,0.000000,0.043179,0.247207,0.735952,0.000000,0.332523,0.602487,1,0.845384
9,contact_rich_door_push,nominal_safety,13,0.431340,0.000000,0.011051,0.170734,0.740847,0.000000,0.435984,0.643700,1,0.754631
9,contact_rich_door_push,nominal_safety,14,0.355104,0.011049,0.057436,0.251595,0.714188,0.000000,0.423714,0.784511,1,0.865657
9,contact_rich_door_push,nominal_safety,15,0.339458,0.000000,0.000000,0.240125,0.752975,0.045767,0.435803,0.360227,0,0.630363
9,contact_rich_door_push,nominal_safety,16,0.341856,0.000000,0.000000,0.215317,0.720187,0.034551,0.410824,0.610873,1,0.866013
9,contact_rich_door_push,nominal_safety,17,0.396161,0.022477,0.000000,0.251875,0.741545,0.000000,0.388066,0.509272,0,0.562641
9,contact_rich_door_push,nominal_safety,18,0.400585,0.023231,0.014129,0.145951,0.768272,0.000000,0.391415,0.618143,0,0.921397
9,contact_rich_door_push,nominal_safety,19,0.477091,0.000000,0.000000,0.221772,0.704282,0.000000,0.418279,0.723224,0,0.828233
9,contact_rich_door_push,nominal_safety,20,0.364902,0.000000,0.066233,0.256975,0.663284,0.000000,0.324002,0.608885,1,0.803177
9,contact_rich_door_push,nominal_safety,21,0.418393,0.042193,0.005542,0.290676,0.780190,0.000000,0.394223,0.702835,1,0.835525
9,contact_rich_door_push,nominal_safety,22,0.335839,0.000000,0.000000,0.221849,0.717177,0.000000,0.396557,0.596341,1,1.000000
9,contact_rich_door_push,nominal_safety,23,0.423674,0.042885,0.024475,0.221717,0.696324,0.024938,0.388132,0.575987,0,0.786428
9,contact_rich_door_push,nominal_safety,24,0.463482,0.040739,0.020136,0.241807,0.859265,0.016975,0.368889,0.730460,0,1.000000
9,contact_rich_door_push,nominal_safety,25,0.380259,0.000000,0.001839,0.126206,0.804309,0.012319,0.417312,0.607393,0,0.550886
9,contact_rich_door_push,nominal_safety,26,0.344634,0.009380,0.000000,0.268459,0.756464,0.002701,0.437332,0.733206,0,0.858656
9,contact_rich_door_push,nominal_safety,27,0.301617,0.000000,0.014723,0.212073,0.692201,0.000000,0.448369,0.697319,1,0.693737
9,contact_rich_door_push,nominal_safety,28,0.384993,0.000000,0.014969,0.232762,0.746839,0.000000,0.408582,0.588249,1,0.785529
9,contact_rich_door_push,nominal_safety,29,0.441104,0.000000,0.019351,0.185676,0.749803,0.000000,0.436471,0.729469,1,0.761424
9,contact_rich_door_push,nominal_safety,30,0.351012,0.028246,0.015929,0.263598,0.741031,0.000000,0.346523,0.617349,1,0.622694
9,contact_rich_door_push,nominal_safety,31,0.419537,0.000000,0.000000,0.198811,0.704889,0.006495,0.321557,0.716194,1,0.619922
9,contact_rich_door_push,constraint_shift,0,0.582601,0.128643,0.037077,0.257627,0.851109,0.065970,0.354152,0.881628,1,0.946462
9,contact_rich_door_push,constraint_shift,1,0.595849,0.080064,0.039365,0.222141,0.740673,0.000000,0.379130,0.679105,0,0.857507
9,contact_rich_door_push,constraint_shift,2,0.682527,0.032148,0.052099,0.275847,0.758816,0.042591,0.426990,0.871477,1,0.917817
9,contact_rich_door_push,constraint_shift,3,0.639235,0.047585,0.011631,0.225576,0.766687,0.043875,0.408030,0.672346,1,0.875125
9,contact_rich_door_push,constraint_shift,4,0.656596,0.021877,0.006893,0.204230,0.840967,0.056716,0.359896,0.831069,1,0.851301
9,contact_rich_door_push,constraint_shift,5,0.659657,0.000000,0.057077,0.294073,0.756050,0.061265,0.392665,0.822885,1,0.951004
9,contact_rich_door_push,constraint_shift,6,0.585718,0.103769,0.067810,0.250581,0.887567,0.055347,0.339574,0.767499,1,0.764016
9,contact_rich_door_push,constraint_shift,7,0.619657,0.070888,0.085452,0.258335,0.751676,0.072992,0.366015,0.765461,0,0.948985
